"id","region","year","type","capacity_p_inst","capacity_p_max","capacity_p_min","cost_fix_p","cost_inv_p","cost_var_e","emi_ch4_f_pow","emi_n2o_f_pow","emi_nox_f_pow","lifetime","bandwidth_type","version","method","source","comment","conversion_factor_pri_biomass_stemwood","conversion_factor_pri_biomass_pellets_pp","conversion_factor_pri_biomass_wood_chips_pp","conversion_factor_pri_biomass_wood_chips_pr","conversion_factor_pri_biomass_straw_bales_pr","conversion_factor_pri_biomass_wood_chips_sr","conversion_factor_pri_biomass_pellets_sr","conversion_factor_pri_waste_other_bio_sr","conversion_factor_pri_waste_municipal_bio","conversion_factor_pri_waste_wood","conversion_factor_pri_sewage_sludge","conversion_factor_sec_elec","ef_pri_biomass_stemwood_emi_co2_f_pow","ef_pri_biomass_pellets_pp_emi_co2_f_pow","ef_pri_biomass_wood_chips_pp_emi_co2_f_pow","ef_pri_biomass_wood_chips_pr_emi_co2_f_pow","ef_pri_biomass_straw_bales_pr_emi_co2_f_pow","ef_pri_biomass_wood_chips_sr_emi_co2_f_pow","ef_pri_biomass_pellets_sr_emi_co2_f_pow","ef_pri_waste_other_bio_sr_emi_co2_f_pow","ef_pri_waste_municipal_bio_emi_co2_f_pow","ef_pri_waste_wood_emi_co2_f_pow","ef_pri_sewage_sludge_emi_co2_f_pow"
518,"RO",2020,"pow_combustion_ic_syngas_0_ag",130.932,0.0,0.0,166554.258022998,4153045.13150526,5.47177404506438,0.0,0.0,0.0,0,"","v1","","","",3.65819612692949,3.65819612692949,3.65819612692949,3.65819612692949,3.65819612692949,3.65819612692949,3.65819612692949,3.65819612692949,3.65819612692949,3.65819612692949,3.65819612692949,1.0,"global_emission_factors.pri_biomass_stemwood","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_straw_bales_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
519,"RO",2021,"pow_combustion_ic_syngas_0_ag",130.932,0.0,0.0,166554.258022998,4153045.13150526,5.47177404506438,0.0,0.0,0.0,0,"","v1","","","",3.65819612692949,3.65819612692949,3.65819612692949,3.65819612692949,3.65819612692949,3.65819612692949,3.65819612692949,3.65819612692949,3.65819612692949,3.65819612692949,3.65819612692949,1.0,"global_emission_factors.pri_biomass_stemwood","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_straw_bales_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
520,"RO",2024,"pow_combustion_ic_syngas_0_ag",130.932,0.0,0.0,166554.258022998,4153045.13150526,5.47177404506438,0.0,0.0,0.0,0,"","v1","","","",3.65819612692949,3.65819612692949,3.65819612692949,3.65819612692949,3.65819612692949,3.65819612692949,3.65819612692949,3.65819612692949,3.65819612692949,3.65819612692949,3.65819612692949,1.0,"global_emission_factors.pri_biomass_stemwood","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_straw_bales_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
521,"RO",2027,"pow_combustion_ic_syngas_0_ag",130.932,0.0,0.0,166554.258022998,4153045.13150526,5.47177404506438,0.0,0.0,0.0,0,"","v1","","","",3.65819612692949,3.65819612692949,3.65819612692949,3.65819612692949,3.65819612692949,3.65819612692949,3.65819612692949,3.65819612692949,3.65819612692949,3.65819612692949,3.65819612692949,1.0,"global_emission_factors.pri_biomass_stemwood","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_straw_bales_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
522,"RO",2030,"pow_combustion_ic_syngas_0_ag",130.932,0.0,0.0,166554.258022998,4153045.13150526,5.47177404506438,0.0,0.0,0.0,0,"","v1","","","",3.65819612692949,3.65819612692949,3.65819612692949,3.65819612692949,3.65819612692949,3.65819612692949,3.65819612692949,3.65819612692949,3.65819612692949,3.65819612692949,3.65819612692949,1.0,"global_emission_factors.pri_biomass_stemwood","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_straw_bales_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
523,"RO",2035,"pow_combustion_ic_syngas_0_ag",128.932,0.0,0.0,164526.154185673,4113782.37627969,5.4046595089212,0.0,0.0,0.0,0,"","v1","","","",3.63208033950248,3.63208033950248,3.63208033950248,3.63208033950248,3.63208033950248,3.63208033950248,3.63208033950248,3.63208033950248,3.63208033950248,3.63208033950248,3.63208033950248,1.0,"global_emission_factors.pri_biomass_stemwood","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_straw_bales_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
524,"RO",2040,"pow_combustion_ic_syngas_0_ag",64.198,0.0,0.0,187975.65265221,4386278.67798468,5.84450652489727,0.0,0.0,0.0,0,"","v1","","","",3.78151863600419,3.78151863600419,3.78151863600419,3.78151863600419,3.78151863600419,3.78151863600419,3.78151863600419,3.78151863600419,3.78151863600419,3.78151863600419,3.78151863600419,1.0,"global_emission_factors.pri_biomass_stemwood","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_straw_bales_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
525,"RO",2045,"pow_combustion_ic_syngas_0_ag",39.198,0.0,0.0,192172.528495388,4474494.07102036,5.9962953892306,0.0,0.0,0.0,0,"","v1","","","",3.84731000878184,3.84731000878184,3.84731000878184,3.84731000878184,3.84731000878184,3.84731000878184,3.84731000878184,3.84731000878184,3.84731000878184,3.84731000878184,3.84731000878184,1.0,"global_emission_factors.pri_biomass_stemwood","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_straw_bales_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
526,"RO",2050,"pow_combustion_ic_syngas_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"global_emission_factors.pri_biomass_stemwood","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_straw_bales_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
527,"RO",2060,"pow_combustion_ic_syngas_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"global_emission_factors.pri_biomass_stemwood","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_straw_bales_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
528,"RO",2070,"pow_combustion_ic_syngas_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"global_emission_factors.pri_biomass_stemwood","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_straw_bales_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
529,"RS",2020,"pow_combustion_ic_syngas_0_ag",2.4,0.0,0.0,297298.0,6684157.90987698,9.79837973207078,0.0,0.0,0.0,0,"","v1","","","",6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,1.0,"global_emission_factors.pri_biomass_stemwood","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_straw_bales_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
530,"RS",2021,"pow_combustion_ic_syngas_0_ag",2.4,0.0,0.0,297298.0,6684157.90987698,9.79837973207078,0.0,0.0,0.0,0,"","v1","","","",6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,1.0,"global_emission_factors.pri_biomass_stemwood","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_straw_bales_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
531,"RS",2024,"pow_combustion_ic_syngas_0_ag",2.4,0.0,0.0,297298.0,6684157.90987698,9.79837973207078,0.0,0.0,0.0,0,"","v1","","","",6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,1.0,"global_emission_factors.pri_biomass_stemwood","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_straw_bales_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
532,"RS",2027,"pow_combustion_ic_syngas_0_ag",2.4,0.0,0.0,297298.0,6684157.90987698,9.79837973207078,0.0,0.0,0.0,0,"","v1","","","",6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,1.0,"global_emission_factors.pri_biomass_stemwood","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_straw_bales_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
533,"RS",2030,"pow_combustion_ic_syngas_0_ag",2.4,0.0,0.0,297298.0,6684157.90987698,9.79837973207078,0.0,0.0,0.0,0,"","v1","","","",6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,1.0,"global_emission_factors.pri_biomass_stemwood","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_straw_bales_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
534,"RS",2035,"pow_combustion_ic_syngas_0_ag",2.4,0.0,0.0,297298.0,6684157.90987698,9.79837973207078,0.0,0.0,0.0,0,"","v1","","","",6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,1.0,"global_emission_factors.pri_biomass_stemwood","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_straw_bales_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
535,"RS",2040,"pow_combustion_ic_syngas_0_ag",2.4,0.0,0.0,297298.0,6684157.90987698,9.79837973207078,0.0,0.0,0.0,0,"","v1","","","",6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,1.0,"global_emission_factors.pri_biomass_stemwood","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_straw_bales_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
536,"RS",2045,"pow_combustion_ic_syngas_0_ag",2.4,0.0,0.0,297298.0,6684157.90987698,9.79837973207078,0.0,0.0,0.0,0,"","v1","","","",6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,6.81902094828064,1.0,"global_emission_factors.pri_biomass_stemwood","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_straw_bales_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
537,"RS",2050,"pow_combustion_ic_syngas_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"global_emission_factors.pri_biomass_stemwood","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_straw_bales_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
538,"RS",2060,"pow_combustion_ic_syngas_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"global_emission_factors.pri_biomass_stemwood","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_straw_bales_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
539,"RS",2070,"pow_combustion_ic_syngas_0_ag",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","v1","","","",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"global_emission_factors.pri_biomass_stemwood","global_emission_factors.pri_biomass_pellets_pp","global_emission_factors.pri_biomass_wood_chips_pp","global_emission_factors.pri_biomass_wood_chips_pr","global_emission_factors.pri_biomass_straw_bales_pr","global_emission_factors.pri_biomass_wood_chips_sr","global_emission_factors.pri_biomass_pellets_sr","global_emission_factors.pri_waste_other_bio_sr","global_emission_factors.pri_waste_municipal_bio","global_emission_factors.pri_waste_wood","global_emission_factors.pri_sewage_sludge"
